filename,nr_classifications,nr_months,nr_year,final_month,final_year,nr_unclear,consensus_month,consensus_year,folder,image
format_1_6118_004_header.png,16,1,1,Decembre,59,0,1,1,6118,4
format_1_6118_005_header.png,15,1,1,Novembre,59,1,1,0.93,6118,5
format_1_6118_006_header.png,15,2,2,Oktobre,59,0,0.93,1,6118,6
format_1_6118_007_header.png,16,1,1,Septembre,59,0,1,1,6118,7
format_1_6118_008_header.png,15,2,2,Aout,59,1,0.87,0.93,6118,8
format_1_6118_009_header.png,15,1,1,Juillet,59,1,1,0.8,6118,9
format_1_6118_010_header.png,15,1,1,Juin,59,0,1,1,6118,10
format_1_6118_011_header.png,15,1,1,Mai,59,0,1,1,6118,11
format_1_6118_012_header.png,15,1,1,Avril,59,0,1,0.93,6118,12
format_1_6118_013_header.png,15,3,3,Mars,59,0,0.87,1,6118,13
format_1_6118_014_header.png,15,2,2,Fevrier,59,0,0.87,1,6118,14
format_1_6118_015_header.png,15,1,1,Janvier,59,0,1,0.93,6118,15
format_1_6118_016_header.png,15,1,1,Decembre,58,0,1,0.87,6118,16
format_1_6118_017_header.png,15,1,1,Novembre,58,0,1,1,6118,17
format_1_6118_018_header.png,15,1,1,Oktobre,58,0,1,1,6118,18
format_1_6118_019_header.png,16,1,1,Septembre,58,0,1,1,6118,19
format_1_6118_020_header.png,16,1,1,Aout,58,0,1,1,6118,20
format_1_6118_021_header.png,15,1,1,Juillet,58,0,1,1,6118,21
format_1_6118_022_header.png,15,1,1,Juin,58,0,1,1,6118,22
format_1_6118_023_header.png,15,1,1,Mai,58,0,1,1,6118,23
format_1_6118_024_header.png,15,1,1,Avril,58,0,1,1,6118,24
format_1_6118_025_header.png,15,1,1,Mars,58,0,1,1,6118,25
format_1_6118_026_header.png,15,2,2,Fevrier,58,0,0.93,1,6118,26
format_1_6118_027_header.png,15,1,1,Janvier,58,0,1,1,6118,27
format_1_6118_028_header.png,15,1,1,Decembre,57,0,1,1,6118,28
format_1_6118_029_header.png,15,2,2,Novembre,57,0,0.93,0.87,6118,29
format_1_6118_030_header.png,17,1,1,Oktobre,57,0,1,1,6118,30
format_1_6118_031_header.png,17,1,1,Septembre,57,0,1,1,6118,31
format_1_6118_032_header.png,15,1,1,Aout,57,0,1,1,6118,32
format_1_6118_033_header.png,15,1,1,Juillet,57,0,1,1,6118,33
format_1_6118_034_header.png,16,1,1,Juin,57,1,1,0.88,6118,34
format_1_6118_035_header.png,32,1,1,Mai,57,0,1,0.91,6118,35
format_1_6118_036_header.png,30,1,1,Avril,57,0,1,1,6118,36
format_1_6118_037_header.png,31,1,1,Mars,57,1,1,0.94,6118,37
format_1_6118_038_header.png,32,1,1,Fevrier,57,1,1,0.97,6118,38
format_1_6118_039_header.png,10,1,1,Janvier,57,0,1,0.9,6118,39
format_1_6118_040_header.png,10,1,1,Decembre,56,0,1,1,6118,40
format_1_6118_041_header.png,10,1,1,Novembre,56,0,1,1,6118,41
format_1_6118_042_header.png,10,1,1,Oktobre,56,0,1,1,6118,42
format_1_6118_043_header.png,10,1,1,Septembre,56,0,1,1,6118,43
format_1_6118_044_header.png,10,1,1,Aout,56,0,1,1,6118,44
format_1_6118_045_header.png,10,1,1,Juillet,56,1,1,0.9,6118,45
format_1_6118_046_header.png,10,1,1,Juin,56,0,1,0.9,6118,46
format_1_6118_047_header.png,10,1,1,Mai,56,1,1,0.9,6118,47
format_1_6118_048_header.png,12,1,1,Avril,56,0,1,1,6118,48
format_1_6118_049_header.png,10,1,1,Mars,56,0,1,1,6118,49
format_1_6118_050_header.png,10,1,1,Fevrier,56,0,1,1,6118,50
format_1_6118_051_header.png,10,2,2,Janvier,56,1,0.9,0.9,6118,51
format_1_6118_052_header.png,10,1,1,Decembre,55,0,1,1,6118,52
format_1_6118_053_header.png,10,1,1,Novembre,55,0,1,1,6118,53
format_1_6118_054_header.png,10,1,1,Oktobre,55,0,1,1,6118,54
format_1_6118_055_header.png,10,1,1,Septembre,55,0,1,1,6118,55
format_1_6118_056_header.png,10,1,1,Aout,55,0,1,0.9,6118,56
format_1_6118_057_header.png,10,1,1,Juillet,55,0,1,1,6118,57
format_1_6118_058_header.png,10,1,1,Juin,55,0,1,1,6118,58
format_1_6118_059_header.png,10,1,1,Mai,55,0,1,1,6118,59
format_1_6118_060_header.png,10,1,1,Avril,55,0,1,1,6118,60
format_1_6118_061_header.png,5,1,1,Mars,55,0,1,1,6118,61
format_1_6118_062_header.png,5,1,1,Fevrier,55,0,1,1,6118,62
format_1_6118_063_header.png,5,1,1,Janvier,55,0,1,1,6118,63
format_1_6118_064_header.png,5,2,2,Decembre,54,0,0.8,1,6118,64
format_1_6118_065_header.png,5,1,1,Novembre,54,0,1,1,6118,65
format_1_6118_066_header.png,5,1,1,Oktobre,54,0,1,1,6118,66
format_1_6118_067_header.png,5,1,1,Septembre,54,0,1,0.8,6118,67
format_1_6118_068_header.png,5,1,1,Aout,54,0,1,1,6118,68
format_1_6118_069_header.png,5,1,1,Juillet,54,0,1,1,6118,69
format_1_6118_070_header.png,5,1,1,Juin,54,0,1,1,6118,70
format_1_6118_071_header.png,5,1,1,Mai,54,0,1,1,6118,71
format_1_6118_072_header.png,5,1,1,Avril,54,0,1,1,6118,72
format_1_6118_073_header.png,5,1,1,Mars,54,0,1,1,6118,73
format_1_6118_074_header.png,5,1,1,Fevrier,54,0,1,1,6118,74
format_1_6118_075_header.png,5,1,1,Janvier,54,0,1,1,6118,75
format_1_6118_076_header.png,5,1,1,Decembre,53,0,1,1,6118,76
format_1_6118_077_header.png,5,1,1,Novembre,53,0,1,1,6118,77
format_1_6118_078_header.png,5,1,1,Oktobre,53,0,1,1,6118,78
format_1_6118_079_header.png,5,1,1,Septembre,53,0,1,1,6118,79
format_1_6118_080_header.png,5,1,1,Aout,53,0,1,1,6118,80
format_1_6118_081_header.png,5,2,2,Juillet,53,0,0.8,1,6118,81
format_1_6118_082_header.png,5,1,1,Juin,53,0,1,1,6118,82
format_1_6118_083_header.png,25,1,1,Mai,53,0,1,1,6118,83
format_1_6118_084_header.png,25,1,1,Avril,53,0,1,1,6118,84
format_1_6118_085_header.png,25,1,1,Mars,53,0,1,0.92,6118,85
format_1_6118_086_header.png,27,1,1,Fevrier,53,0,1,1,6118,86
format_1_6118_087_header.png,25,1,1,Janvier,53,0,1,1,6118,87
format_1_6118_088_header.png,25,1,1,Decembre,52,0,1,1,6118,88
format_1_6118_089_header.png,5,2,2,Novembre,52,0,0.8,1,6118,89
format_1_6118_090_header.png,5,1,1,Oktobre,52,0,1,1,6118,90
format_1_6118_091_header.png,5,1,1,Septembre,52,0,1,1,6118,91
format_1_6118_092_header.png,5,1,1,Aout,52,0,1,1,6118,92
format_1_6118_093_header.png,5,1,1,Juillet,52,0,1,1,6118,93
format_1_6118_094_header.png,5,1,1,Juin,52,0,1,1,6118,94
format_1_6118_095_header.png,5,1,1,Mai,52,0,1,1,6118,95
format_1_6118_096_header.png,5,1,1,Avril,52,0,1,1,6118,96
format_1_6118_097_header.png,5,1,1,Mars,52,0,1,1,6118,97
format_1_6118_098_header.png,5,1,1,Fevrier,52,0,1,1,6118,98
format_1_6118_099_header.png,5,1,1,Janvier,52,1,1,0.8,6118,99
format_1_6118_100_header.png,5,1,1,Decembre,52,0,1,0.8,6118,100
format_1_6118_101_header.png,5,1,1,Novembre,51,0,1,1,6118,101
format_1_6118_102_header.png,10,1,1,Oktobre,51,0,1,0.9,6118,102
format_1_6118_103_header.png,5,1,1,Septembre,51,0,1,0.8,6118,103
format_1_6118_104_header.png,5,1,1,Aout,51,0,1,1,6118,104
format_1_6118_105_header.png,5,1,1,Juillet,51,0,1,1,6118,105
format_1_6118_106_header.png,10,2,2,Juin,51,1,0.9,0.9,6118,106
format_1_6118_107_header.png,10,1,1,Mai,51,1,1,0.8,6118,107
format_1_6118_108_header.png,5,1,1,Avril,51,0,1,1,6118,108
format_1_6118_109_header.png,5,1,1,Mars,51,0,1,1,6118,109
format_1_6118_110_header.png,5,1,1,Fevrier,51,0,1,1,6118,110
format_1_6118_111_header.png,5,1,1,Janvier,51,0,1,1,6118,111
format_1_6120_006_header.png,5,1,1,Decembre,59,0,1,1,6120,6
format_1_6120_007_header.png,5,1,1,Novembre,59,0,1,0.6,6120,7
format_1_6120_008_header.png,6,1,1,Oktobre,59,0,1,1,6120,8
format_1_6120_009_header.png,6,1,1,Septembre,59,0,1,0.83,6120,9
format_1_6120_010_header.png,5,1,1,Aout,57,0,1,1,6120,10
format_1_6120_011_header.png,5,1,1,Juillet,59,1,1,0.8,6120,11
format_1_6120_012_header.png,5,1,1,Juin,59,0,1,1,6120,12
format_1_6120_013_header.png,5,1,1,Mai,59,0,1,1,6120,13
format_1_6120_046_header.png,5,1,1,Septembre,56,0,1,1,6120,46
format_1_6120_047_header.png,5,1,1,Aout,56,0,1,1,6120,47
format_1_6120_048_header.png,5,1,1,Juillet,56,0,1,1,6120,48
format_1_6120_049_header.png,5,1,1,Juin,56,0,1,1,6120,49
format_1_6120_050_header.png,5,1,1,Mai,56,0,1,1,6120,50
format_1_6120_051_header.png,5,1,1,Avril,56,0,1,1,6120,51
format_1_6120_052_header.png,5,1,1,Mars,56,0,1,1,6120,52
format_1_6120_053_header.png,5,1,1,Fevrier,56,0,1,1,6120,53
format_1_6120_054_header.png,5,1,1,Janvier,56,0,1,1,6120,54
format_1_6120_055_header.png,5,1,1,Decembre,55,0,1,1,6120,55
format_1_6120_056_header.png,5,2,2,Novembre,55,0,0.8,1,6120,56
format_1_6120_057_header.png,5,1,1,Oktobre,55,0,1,1,6120,57
format_1_6120_058_header.png,5,1,1,Septembre,55,0,1,1,6120,58
format_1_6120_059_header.png,6,1,1,Aout,55,0,1,1,6120,59
format_1_6120_060_header.png,5,1,1,Juillet,55,0,1,1,6120,60
format_1_6120_061_header.png,5,1,1,Juin,55,0,1,1,6120,61
format_1_6120_062_header.png,5,1,1,Mai,55,0,1,1,6120,62
format_1_6120_063_header.png,5,1,1,Avril,55,0,1,1,6120,63
format_1_6120_064_header.png,5,1,1,Mars,55,0,1,1,6120,64
format_1_6120_065_header.png,5,1,1,Fevrier,55,0,1,1,6120,65
format_1_6120_066_header.png,5,1,1,Janvier,55,0,1,1,6120,66
format_1_6120_067_header.png,5,1,1,Decembre,54,0,1,1,6120,67
format_1_6120_068_header.png,5,1,1,Novembre,54,0,1,1,6120,68
format_1_6120_069_header.png,5,1,1,Oktobre,54,0,1,1,6120,69
format_1_6120_070_header.png,5,1,1,Septembre,54,0,1,1,6120,70
format_1_6120_071_header.png,5,2,2,Aout,54,0,0.8,1,6120,71
format_1_6120_072_header.png,5,1,1,Juillet,54,0,1,1,6120,72
format_1_6120_073_header.png,5,1,1,Juin,54,0,1,1,6120,73
format_1_6120_074_header.png,5,1,1,Mai,54,0,1,1,6120,74
format_1_6120_075_header.png,5,1,1,Avril,54,0,1,1,6120,75
format_1_6120_076_header.png,5,1,1,Mars,54,0,1,1,6120,76
format_1_6120_077_header.png,5,1,1,Fevrier,54,0,1,1,6120,77
format_1_6120_078_header.png,5,1,1,Janvier,54,0,1,0.8,6120,78
format_1_6120_079_header.png,5,1,1,Decembre,53,0,1,1,6120,79
format_1_6120_080_header.png,5,1,1,Novembre,53,0,1,1,6120,80
format_1_6120_081_header.png,5,1,1,Oktobre,53,0,1,1,6120,81
format_1_6120_082_header.png,5,1,1,Septembre,53,0,1,1,6120,82
format_1_6120_083_header.png,5,1,1,Aout,53,0,1,0.8,6120,83
format_1_6120_084_header.png,5,1,1,Juillet,53,0,1,1,6120,84
format_1_6120_085_header.png,5,1,1,Juin,53,0,1,0.8,6120,85
format_1_6120_086_header.png,5,1,1,Mai,53,0,1,1,6120,86
format_1_6120_087_header.png,5,1,1,Avril,53,0,1,1,6120,87
format_1_6120_088_header.png,5,1,1,Mars,53,0,1,1,6120,88
format_1_6120_089_header.png,5,1,1,Fevrier,53,0,1,1,6120,89
format_1_6120_090_header.png,5,1,1,Janvier,53,0,1,0.8,6120,90
format_1_6120_091_header.png,5,1,1,Decembre,52,0,1,1,6120,91
format_1_6120_092_header.png,5,1,1,Novembre,52,3,1,0.4,6120,92
format_1_6120_093_header.png,5,1,1,Oktobre,52,0,1,1,6120,93
format_1_6120_094_header.png,5,1,1,Septembre,52,0,1,1,6120,94
format_1_6120_095_header.png,5,2,2,Aout,52,0,0.8,1,6120,95
format_1_6120_096_header.png,5,1,1,Juillet,52,0,1,1,6120,96
format_1_6120_097_header.png,5,1,1,Juin,52,0,1,1,6120,97
format_1_6120_098_header.png,5,1,1,Mai,52,0,1,1,6120,98
format_1_6120_099_header.png,5,1,1,Avril,52,0,1,1,6120,99
format_1_6120_100_header.png,5,1,1,Mars,52,0,1,1,6120,100
format_1_6120_101_header.png,5,1,1,Fevrier,52,0,1,1,6120,101
format_1_6120_102_header.png,5,1,1,Janvier,52,0,1,1,6120,102
format_1_6120_103_header.png,5,1,1,Decembre,51,0,1,1,6120,103
format_1_6120_104_header.png,5,1,1,Novembre,51,0,1,1,6120,104
format_1_6120_105_header.png,5,1,1,Oktobre,51,0,1,1,6120,105
format_1_6120_106_header.png,5,1,1,Septembre,51,0,1,1,6120,106
format_1_6120_107_header.png,5,1,1,Aout,51,0,1,1,6120,107
format_1_6120_108_header.png,5,1,1,Juillet,51,0,1,0.6,6120,108
format_1_6120_109_header.png,5,1,1,Juin,51,0,1,1,6120,109
format_1_6120_110_header.png,5,1,1,Mai,51,0,1,1,6120,110
format_1_6120_111_header.png,5,1,1,Avril,51,0,1,1,6120,111
format_1_6120_112_header.png,5,1,1,Mars,51,0,1,1,6120,112
format_1_6120_113_header.png,5,1,1,Fevrier,51,0,1,1,6120,113
format_1_6120_114_header.png,5,1,1,Janvier,51,0,1,1,6120,114
format_1_6317_004_header.png,5,1,1,Decembre,59,0,1,1,6317,4
format_1_6317_005_header.png,5,1,1,Novembre,59,0,1,1,6317,5
format_1_6317_006_header.png,5,1,1,Oktobre,59,0,1,1,6317,6
format_1_6317_007_header.png,5,1,1,Septembre,59,0,1,1,6317,7
format_1_6317_008_header.png,5,1,1,Aout,59,0,1,0.8,6317,8
format_1_6317_009_header.png,5,1,1,Juillet,59,0,1,1,6317,9
format_1_6317_010_header.png,5,1,1,Juin,59,0,1,0.8,6317,10
format_1_6317_011_header.png,5,1,1,Mai,59,0,1,1,6317,11
format_1_6317_012_header.png,5,1,1,Avril,59,0,1,1,6317,12
format_1_6317_014_header.png,5,1,1,Fevrier,59,0,1,1,6317,14
format_1_6317_015_header.png,5,1,1,Janvier,59,0,1,1,6317,15
format_1_6317_016_header.png,5,1,1,Decembre,58,0,1,1,6317,16
format_1_6317_017_header.png,5,1,1,Novembre,58,0,1,1,6317,17
format_1_6317_018_header.png,5,1,1,Oktobre,58,0,1,1,6317,18
format_1_6317_019_header.png,5,1,1,Septembre,58,0,1,1,6317,19
format_1_6317_020_header.png,5,1,1,Aout,58,0,1,1,6317,20
format_1_6317_021_header.png,5,1,1,Juillet,58,0,1,1,6317,21
format_1_6317_022_header.png,5,1,1,Juin,58,0,1,1,6317,22
format_1_6317_023_header.png,5,1,1,Mai,58,0,1,1,6317,23
format_1_6317_024_header.png,5,2,2,Avril,58,0,0.6,0.8,6317,24
format_1_6317_025_header.png,5,1,1,Mars,58,0,1,1,6317,25
format_1_6317_026_header.png,5,1,1,Fevrier,58,0,1,1,6317,26
format_1_6317_027_header.png,5,1,1,Janvier,58,0,1,1,6317,27
format_1_6317_028_header.png,5,1,1,Decembre,57,0,1,1,6317,28
format_1_6317_029_header.png,5,1,1,Novembre,57,0,1,1,6317,29
format_1_6317_030_header.png,5,1,1,Oktobre,57,1,1,0.8,6317,30
format_1_6317_031_header.png,5,1,1,Septembre,57,0,1,1,6317,31
format_1_6317_032_header.png,5,1,1,Aout,57,0,1,1,6317,32
format_1_6317_033_header.png,5,1,1,Juillet,57,0,1,1,6317,33
format_1_6317_034_header.png,5,1,1,Juin,57,0,1,1,6317,34
format_1_6317_035_header.png,5,1,1,Mai,57,0,1,1,6317,35
format_1_6317_036_header.png,5,1,1,Avril,NA,5,1,-Inf,6317,36
format_1_6317_037_header.png,5,1,1,Mars,57,0,1,1,6317,37
format_1_6317_038_header.png,5,1,1,Fevrier,57,0,1,1,6317,38
format_1_6317_039_header.png,5,1,1,Janvier,57,1,1,0.8,6317,39
format_1_6317_040_header.png,5,1,1,Decembre,56,0,1,1,6317,40
format_1_6317_041_header.png,5,1,1,Oktobre,56,0,1,1,6317,41
format_1_6317_042_header.png,5,1,1,Novembre,56,0,1,1,6317,42
format_1_6317_043_header.png,5,1,1,Septembre,56,0,1,1,6317,43
format_1_6317_044_header.png,5,1,1,Aout,56,0,1,1,6317,44
format_1_6317_045_header.png,5,1,1,Juillet,56,0,1,1,6317,45
format_1_6317_046_header.png,5,1,1,Juin,56,0,1,1,6317,46
format_1_6317_047_header.png,5,1,1,Mai,56,0,1,1,6317,47
format_1_6317_048_header.png,5,1,1,Avril,56,0,1,1,6317,48
format_1_6317_049_header.png,5,1,1,Mars,56,0,1,1,6317,49
format_1_6317_050_header.png,5,1,1,Fevrier,56,0,1,1,6317,50
format_1_6317_051_header.png,5,1,1,Janvier,56,0,1,1,6317,51
format_1_6317_052_header.png,5,1,1,Decembre,55,0,1,1,6317,52
format_1_6317_053_header.png,5,1,1,Novembre,55,0,1,1,6317,53
format_1_6317_054_header.png,5,1,1,Oktobre,55,0,1,1,6317,54
format_1_6317_055_header.png,5,2,2,Septembre,55,0,0.8,1,6317,55
format_1_6317_056_header.png,5,1,1,Aout,55,0,1,1,6317,56
format_1_6317_057_header.png,5,1,1,Juillet,55,0,1,1,6317,57
format_1_6317_058_header.png,5,1,1,Juin,55,0,1,1,6317,58
format_1_6317_059_header.png,5,1,1,Mai,55,0,1,1,6317,59
format_1_6317_060_header.png,5,1,1,Avril,55,0,1,1,6317,60
format_1_6317_061_header.png,5,1,1,Mars,55,0,1,1,6317,61
format_1_6317_062_header.png,5,1,1,Fevrier,55,0,1,1,6317,62
format_1_6317_063_header.png,5,1,1,Janvier,55,0,1,1,6317,63
format_1_6317_064_header.png,5,1,1,Decembre,54,0,1,1,6317,64
format_1_6317_065_header.png,5,1,1,Novembre,54,0,1,1,6317,65
format_1_6317_066_header.png,5,1,1,Oktobre,54,0,1,1,6317,66
format_1_6317_067_header.png,5,1,1,Septembre,54,0,1,1,6317,67
format_1_6317_068_header.png,5,1,1,Aout,54,0,1,1,6317,68
format_1_6317_069_header.png,5,1,1,Juillet,54,0,1,1,6317,69
format_1_6317_070_header.png,5,1,1,Juin,54,0,1,1,6317,70
format_1_6317_071_header.png,5,1,1,Mai,54,0,1,1,6317,71
format_1_6317_072_header.png,5,3,3,Aout,54,0,0.4,1,6317,72
format_1_6317_073_header.png,5,1,1,Mars,54,0,1,1,6317,73
format_1_6317_074_header.png,5,1,1,Fevrier,54,0,1,1,6317,74
format_1_6317_075_header.png,5,1,1,Janvier,54,0,1,1,6317,75
format_1_6317_076_header.png,5,2,2,Decembre,53,0,0.8,1,6317,76
format_1_6317_077_header.png,5,1,1,Novembre,53,0,1,1,6317,77
format_1_6317_109_header.png,5,1,1,Novembre,49,0,1,1,6317,109
format_1_6317_110_header.png,5,1,1,Decembre,49,0,1,1,6317,110
format_1_6319_017_header.png,5,1,1,Fevrier,59,0,1,1,6319,17
format_1_6319_023_header.png,5,1,1,Aout,58,0,1,1,6319,23
format_1_6319_024_header.png,5,1,1,Juillet,58,0,1,1,6319,24
format_1_6319_025_header.png,5,1,1,Juin,58,0,1,1,6319,25
format_1_6319_026_header.png,5,1,1,Mai,58,0,1,1,6319,26
format_1_6319_027_header.png,5,1,1,Avril,58,0,1,1,6319,27
format_1_6319_028_header.png,5,1,1,Mars,58,0,1,1,6319,28
format_1_6319_029_header.png,5,1,1,Fevrier,58,0,1,1,6319,29
format_1_6319_030_header.png,5,1,1,Janvier,58,0,1,1,6319,30
format_1_6319_031_header.png,5,1,1,Decembre,57,0,1,1,6319,31
format_1_6319_032_header.png,5,1,1,Novembre,57,0,1,1,6319,32
format_1_6319_033_header.png,5,1,1,Oktobre,17,1,1,0.4,6319,33
format_1_6319_034_header.png,5,1,1,Septembre,57,0,1,1,6319,34
format_1_6319_035_header.png,5,1,1,Aout,57,1,1,0.8,6319,35
format_1_6319_037_header.png,5,1,1,Juillet,57,0,1,1,6319,37
format_1_6319_038_header.png,5,1,1,Juin,57,0,1,1,6319,38
format_1_6319_039_header.png,5,1,1,Mai,57,0,1,1,6319,39
format_1_6319_040_header.png,5,1,1,Avril,57,0,1,1,6319,40
format_1_6319_041_header.png,5,1,1,Mars,57,0,1,1,6319,41
format_1_6319_042_header.png,5,1,1,Fevrier,57,0,1,1,6319,42
format_1_6319_043_header.png,5,1,1,Janvier,56,0,1,1,6319,43
format_1_6319_044_header.png,5,1,1,Decembre,56,0,1,1,6319,44
format_1_6319_045_header.png,5,1,1,Oktobre,56,0,1,1,6319,45
format_1_6319_046_header.png,5,1,1,Novembre,56,0,1,1,6319,46
format_1_6319_047_header.png,5,1,1,Septembre,56,0,1,0.8,6319,47
format_1_6319_048_header.png,5,1,1,Aout,56,0,1,1,6319,48
format_1_6319_049_header.png,5,1,1,Juillet,56,0,1,1,6319,49
format_1_6319_050_header.png,5,1,1,Juin,56,0,1,0.8,6319,50
format_1_6319_051_header.png,5,1,1,Mai,56,0,1,1,6319,51
format_1_6319_052_header.png,5,1,1,Avril,56,0,1,1,6319,52
format_1_6319_053_header.png,5,1,1,Fevrier,56,1,1,0.4,6319,53
format_1_6319_054_header.png,5,1,1,Mars,56,0,1,1,6319,54
format_1_6319_055_header.png,5,1,1,Janvier,56,0,1,1,6319,55
format_1_6319_056_header.png,5,1,1,Decembre,55,0,1,0.8,6319,56
format_1_6319_057_header.png,5,1,1,Novembre,55,0,1,1,6319,57
format_1_6319_058_header.png,5,1,1,Oktobre,55,0,1,1,6319,58
format_1_6319_059_header.png,5,1,1,Septembre,55,0,1,1,6319,59
format_1_6319_060_header.png,5,1,1,Aout,55,0,1,1,6319,60
format_1_6319_061_header.png,5,1,1,Juillet,55,0,1,1,6319,61
format_1_6319_062_header.png,5,1,1,Juin,55,0,1,1,6319,62
format_1_6319_063_header.png,5,1,1,Mai,55,0,1,1,6319,63
format_1_6319_064_header.png,5,1,1,Avril,55,0,1,1,6319,64
format_1_6319_065_header.png,5,1,1,Mars,55,0,1,1,6319,65
format_1_6319_066_header.png,5,1,1,Fevrier,55,0,1,1,6319,66
format_1_6319_067_header.png,5,1,1,Janvier,55,0,1,1,6319,67
format_1_6319_068_header.png,5,1,1,Decembre,54,0,1,1,6319,68
format_1_6319_069_header.png,5,1,1,Novembre,54,0,1,1,6319,69
format_1_6319_070_header.png,5,1,1,Oktobre,54,0,1,1,6319,70
format_1_6319_071_header.png,5,1,1,Septembre,54,0,1,1,6319,71
format_1_6319_072_header.png,5,1,1,Aout,54,0,1,1,6319,72
format_1_6319_073_header.png,5,1,1,Juillet,54,0,1,1,6319,73
format_1_6319_074_header.png,5,1,1,Juin,54,0,1,1,6319,74
format_1_6319_075_header.png,5,1,1,Mai,54,0,1,1,6319,75
format_1_6319_076_header.png,5,1,1,Avril,54,0,1,1,6319,76
format_1_6319_077_header.png,5,1,1,Mars,54,0,1,1,6319,77
format_1_6319_078_header.png,5,1,1,Fevrier,54,0,1,1,6319,78
format_1_6319_079_header.png,5,2,2,Janvier,54,0,0.8,1,6319,79
format_1_6319_080_header.png,5,1,1,Decembre,53,0,1,1,6319,80
format_1_6319_081_header.png,5,1,1,Novembre,53,0,1,1,6319,81
format_1_6319_082_header.png,5,1,1,Oktobre,53,0,1,1,6319,82
format_1_6319_083_header.png,5,1,1,Septembre,53,0,1,1,6319,83
format_1_6319_084_header.png,5,1,1,Aout,53,0,1,0.8,6319,84
format_1_6319_085_header.png,5,1,1,Juillet,53,0,1,1,6319,85
format_1_6319_086_header.png,5,1,1,Juin,53,0,1,1,6319,86
format_1_6319_087_header.png,5,1,1,Mai,53,0,1,1,6319,87
format_1_6319_088_header.png,5,2,2,Avril,53,0,0.8,1,6319,88
format_1_6319_089_header.png,5,1,1,Mars,53,0,1,1,6319,89
format_1_6319_090_header.png,5,1,1,Fevrier,53,0,1,0.8,6319,90
format_1_6319_091_header.png,5,1,1,Janvier,53,0,1,1,6319,91
format_1_6319_092_header.png,5,1,1,Decembre,52,0,1,1,6319,92
format_1_6319_093_header.png,5,1,1,Novembre,52,0,1,1,6319,93
format_1_6319_094_header.png,5,1,1,Oktobre,52,0,1,1,6319,94
format_1_6319_095_header.png,6,1,1,Septembre,52,0,1,1,6319,95
format_1_6319_096_header.png,5,1,1,Aout,52,0,1,1,6319,96
format_1_6319_097_header.png,5,1,1,Juillet,52,0,1,1,6319,97
format_1_6319_098_header.png,5,2,2,Juin,52,0,0.8,1,6319,98
format_1_6319_099_header.png,5,1,1,Mai,52,0,1,1,6319,99
format_1_6319_100_header.png,5,1,1,Avril,52,0,1,1,6319,100
format_1_6319_101_header.png,5,1,1,Mars,52,0,1,0.8,6319,101
format_1_6319_102_header.png,6,1,1,Fevrier,52,0,1,1,6319,102
format_1_6319_103_header.png,5,1,1,Janvier,52,0,1,1,6319,103
format_1_6319_104_header.png,5,1,1,Decembre,51,0,1,1,6319,104
format_1_6319_105_header.png,5,1,1,Novembre,51,2,1,0.4,6319,105
format_1_6319_106_header.png,5,1,1,Oktobre,51,0,1,1,6319,106
format_1_6319_107_header.png,5,1,1,Septembre,51,0,1,1,6319,107
format_1_6319_108_header.png,5,1,1,Aout,51,0,1,1,6319,108
format_1_6319_109_header.png,5,1,1,Septembre,51,0,1,0.8,6319,109
format_1_6322_020_header.png,5,1,1,Aout,58,0,1,1,6322,20
format_1_6322_021_header.png,5,1,1,Juillet,58,0,1,1,6322,21
format_1_6322_022_header.png,5,1,1,Juin,58,0,1,1,6322,22
format_1_6322_023_header.png,5,1,1,Mai,58,0,1,1,6322,23
format_1_6322_024_header.png,5,1,1,Avril,58,0,1,1,6322,24
format_1_6322_025_header.png,5,1,1,Mars,58,0,1,1,6322,25
format_1_6322_026_header.png,5,1,1,Fevrier,58,0,1,1,6322,26
format_1_6322_027_header.png,5,1,1,Janvier,58,0,1,1,6322,27
format_1_6322_028_header.png,5,1,1,Decembre,57,0,1,1,6322,28
format_1_6322_029_header.png,5,1,1,Novembre,57,0,1,1,6322,29
format_1_6322_030_header.png,5,1,1,Oktobre,57,0,1,1,6322,30
format_1_6322_031_header.png,5,1,1,Septembre,57,0,1,1,6322,31
format_1_6322_032_header.png,5,1,1,Aout,57,0,1,1,6322,32
format_1_6322_033_header.png,5,1,1,Juillet,57,0,1,1,6322,33
format_1_6322_034_header.png,5,1,1,Juin,57,0,1,0.8,6322,34
format_1_6322_035_header.png,5,1,1,Mai,57,0,1,1,6322,35
format_1_6322_036_header.png,5,2,2,Avril,57,0,0.8,1,6322,36
format_1_6322_037_header.png,5,2,2,Mars,57,0,0.8,1,6322,37
format_1_6322_038_header.png,5,1,1,Fevrier,57,0,1,1,6322,38
format_1_6322_039_header.png,5,1,1,Janvier,57,0,1,1,6322,39
format_1_6322_049_header.png,5,1,1,Mars,56,0,1,1,6322,49
format_1_6322_050_header.png,5,1,1,Fevrier,56,0,1,1,6322,50
format_1_6322_051_header.png,5,1,1,Janvier,56,0,1,1,6322,51
format_1_6322_052_header.png,5,1,1,Decembre,55,0,1,1,6322,52
format_1_6322_053_header.png,5,1,1,Novembre,55,0,1,1,6322,53
format_1_6322_054_header.png,5,1,1,Oktobre,55,0,1,1,6322,54
format_1_6322_055_header.png,5,1,1,Septembre,55,0,1,1,6322,55
format_1_6322_056_header.png,6,1,1,Aout,55,2,1,0.5,6322,56
